File_Name,Bbox,Height,Width,Enumeration,Quad
train_435.png,"[1432.1351351351352, 381.81081081081084, 86.48648648648646, 278.37837837837833]",1316,2788,1,Upper Left
train_435.png,"[1499.7027027027027, 365.5945945945946, 78.37837837837833, 305.4054054054054]",1316,2788,2,Upper Left
train_435.png,"[1572.6756756756756, 362.8918918918919, 86.48648648648646, 272.972972972973]",1316,2788,3,Upper Left
train_435.png,"[1621.3243243243244, 365.5945945945946, 124.32432432432438, 270.2702702702703]",1316,2788,4,Upper Left
train_435.png,"[1705.1081081081081, 330.4594594594595, 148.64864864864876, 262.1621621621622]",1316,2788,5,Upper Left
train_435.png,"[1791.5945945945946, 271.0, 200.0, 264.8648648648649]",1316,2788,6,Upper Left
train_435.png,"[1397.0, 725.0540540540541, 62.162162162162076, 264.8648648648649]",1316,2788,0,Lower Left
train_435.png,"[1445.6486486486488, 719.6486486486486, 70.2702702702702, 283.78378378378386]",1316,2788,1,Lower Left
train_435.png,"[1505.1081081081081, 692.6216216216217, 83.78378378378375, 332.4324324324325]",1316,2788,2,Lower Left
train_435.png,"[1575.3783783783783, 708.8378378378378, 81.08108108108104, 286.48648648648657]",1316,2788,3,Lower Left
train_435.png,"[1651.0540540540542, 673.7027027027027, 118.91891891891873, 305.4054054054054]",1316,2788,4,Lower Left
train_435.png,"[1726.7297297297298, 614.2432432432432, 235.135135135135, 278.37837837837844]",1316,2788,5,Lower Left
train_435.png,"[1834.837837837838, 560.1891891891892, 243.24324324324334, 221.62162162162167]",1316,2788,6,Lower Left
train_435.png,"[1340.2432432432433, 735.8648648648649, 56.75675675675666, 227.02702702702697]",1316,2788,0,Lower Right
train_435.png,"[1269.972972972973, 730.4594594594595, 64.86486486486501, 262.1621621621622]",1316,2788,1,Lower Right
train_435.png,"[1221.3243243243244, 725.0540540540541, 72.97297297297291, 245.94594594594594]",1316,2788,2,Lower Right
train_435.png,"[1099.7027027027027, 698.0270270270271, 129.7297297297298, 283.78378378378375]",1316,2788,3,Lower Right
train_435.png,"[1018.6216216216217, 700.7297297297298, 154.05405405405395, 232.43243243243228]",1316,2788,4,Lower Right
train_435.png,"[813.2162162162163, 627.7567567567568, 270.2702702702702, 281.08108108108115]",1316,2788,5,Lower Right
train_435.png,"[678.081081081081, 579.1081081081081, 262.1621621621622, 213.51351351351354]",1316,2788,6,Lower Right
train_95.png,"[1337.4545454545453, 300.27272727272725, 109.09090909090924, 332.72727272727263]",1316,2888,0,Upper Right
train_95.png,"[1252.0, 262.09090909090907, 100.0, 365.45454545454544]",1316,2888,1,Upper Right
train_95.png,"[1173.8181818181818, 240.27272727272725, 101.81818181818176, 400.0]",1316,2888,2,Upper Right
train_95.png,"[1113.8181818181818, 240.27272727272725, 98.18181818181824, 383.6363636363636]",1316,2888,3,Upper Right
train_95.png,"[1037.4545454545453, 294.81818181818176, 107.27272727272725, 321.81818181818176]",1316,2888,4,Upper Right
train_95.png,"[904.7272727272726, 298.4545454545454, 156.36363636363637, 318.18181818181813]",1316,2888,5,Upper Right
train_95.png,"[1441.090909090909, 298.4545454545454, 90.90909090909076, 336.3636363636364]",1316,2888,0,Upper Left
train_95.png,"[1528.3636363636363, 291.18181818181813, 74.5454545454545, 336.3636363636364]",1316,2888,1,Upper Left
train_95.png,"[1593.8181818181818, 229.36363636363632, 87.27272727272725, 378.1818181818182]",1316,2888,2,Upper Left
train_95.png,"[1708.3636363636363, 271.18181818181813, 110.90909090909076, 318.18181818181813]",1316,2888,4,Upper Left
train_95.png,"[1906.5454545454545, 265.7272727272727, 169.090909090909, 314.54545454545456]",1316,2888,6,Upper Left
train_95.png,"[2035.6363636363635, 276.63636363636357, 127.27272727272702, 290.90909090909093]",1316,2888,7,Upper Left
train_95.png,"[1444.7272727272725, 667.5454545454545, 70.90909090909099, 281.81818181818176]",1316,2888,0,Lower Left
train_95.png,"[1499.2727272727273, 658.4545454545454, 83.63636363636351, 310.9090909090909]",1316,2888,1,Lower Left
train_95.png,"[1553.8181818181818, 662.090909090909, 110.90909090909076, 361.81818181818176]",1316,2888,2,Lower Left
train_95.png,"[1639.2727272727273, 652.9999999999999, 107.27272727272725, 347.27272727272737]",1316,2888,3,Lower Left
train_95.png,"[1691.9999999999998, 643.9090909090909, 152.72727272727275, 343.6363636363636]",1316,2888,4,Lower Left
train_95.png,"[1762.9090909090908, 605.7272727272726, 250.909090909091, 354.5454545454546]",1316,2888,5,Lower Left
train_95.png,"[1891.9999999999998, 609.3636363636363, 325.4545454545457, 301.81818181818176]",1316,2888,6,Lower Left
train_95.png,"[2044.7272727272725, 569.3636363636363, 261.818181818182, 250.909090909091]",1316,2888,7,Lower Left
train_95.png,"[1388.3636363636363, 676.6363636363635, 72.72727272727275, 280.0]",1316,2888,0,Lower Right
train_95.png,"[1324.7272727272725, 663.9090909090909, 87.27272727272725, 336.3636363636364]",1316,2888,1,Lower Right
train_95.png,"[1250.181818181818, 654.8181818181818, 81.81818181818198, 374.5454545454545]",1316,2888,2,Lower Right
train_95.png,"[1157.4545454545453, 663.9090909090909, 107.27272727272725, 334.5454545454544]",1316,2888,3,Lower Right
train_95.png,"[1064.7272727272727, 654.8181818181818, 143.6363636363635, 349.090909090909]",1316,2888,4,Lower Right
train_95.png,"[921.090909090909, 649.3636363636363, 209.090909090909, 334.5454545454545]",1316,2888,5,Lower Right
train_95.png,"[753.8181818181818, 632.9999999999999, 249.09090909090912, 343.6363636363636]",1316,2888,6,Lower Right
train_95.png,"[635.6363636363636, 585.7272727272726, 238.18181818181813, 276.3636363636364]",1316,2888,7,Lower Right
train_475.png,"[1361.6161616161617, 423.2323232323232, 101.01010101010093, 305.0505050505051]",1316,2966,0,Upper Right
train_475.png,"[1294.949494949495, 451.5151515151515, 80.80808080808083, 278.78787878787875]",1316,2966,1,Upper Right
train_475.png,"[1228.2828282828284, 439.3939393939394, 96.96969696969677, 290.9090909090909]",1316,2966,2,Upper Right
train_475.png,"[1181.8181818181818, 392.92929292929296, 101.01010101010115, 317.1717171717172]",1316,2966,3,Upper Right
train_475.png,"[1048.4848484848485, 421.2121212121212, 145.4545454545455, 276.76767676767685]",1316,2966,4,Upper Right
train_475.png,"[947.4747474747475, 431.3131313131313, 133.33333333333337, 230.30303030303037]",1316,2966,5,Upper Right
train_475.png,"[1444.4444444444446, 429.2929292929293, 103.030303030303, 288.88888888888897]",1316,2966,0,Upper Left
train_475.png,"[1490.909090909091, 425.25252525252523, 111.11111111111109, 280.8080808080809]",1316,2966,1,Upper Left
train_475.png,"[1555.5555555555557, 413.1313131313131, 125.25252525252517, 309.0909090909092]",1316,2966,2,Upper Left
train_475.png,"[1654.5454545454545, 415.1515151515151, 111.11111111111109, 303.0303030303031]",1316,2966,3,Upper Left
train_475.png,"[1741.4141414141413, 417.17171717171715, 145.4545454545455, 284.84848484848493]",1316,2966,4,Upper Left
train_475.png,"[1858.5858585858587, 445.45454545454544, 139.39393939393926, 242.42424242424244]",1316,2966,5,Upper Left
train_475.png,"[1460.6060606060605, 762.6262626262626, 82.82828282828291, 276.7676767676769]",1316,2966,0,Lower Left
train_475.png,"[1519.1919191919192, 748.4848484848485, 80.80808080808083, 296.969696969697]",1316,2966,1,Lower Left
train_475.png,"[1589.8989898989898, 748.4848484848485, 80.80808080808083, 303.030303030303]",1316,2966,2,Lower Left
train_475.png,"[1638.3838383838383, 732.3232323232323, 127.27272727272725, 303.030303030303]",1316,2966,3,Lower Left
train_475.png,"[1692.9292929292928, 712.1212121212121, 139.3939393939395, 298.98989898989896]",1316,2966,4,Lower Left
train_475.png,"[1755.5555555555557, 689.89898989899, 228.28282828282818, 290.9090909090909]",1316,2966,5,Lower Left
train_475.png,"[1907.0707070707072, 653.5353535353536, 280.80808080808083, 224.24242424242425]",1316,2966,6,Lower Left
train_475.png,"[1391.919191919192, 766.6666666666666, 121.21212121212125, 290.9090909090909]",1316,2966,0,Lower Right
train_475.png,"[1329.2929292929293, 754.5454545454545, 143.43434343434342, 280.80808080808083]",1316,2966,1,Lower Right
train_475.png,"[1282.828282828283, 744.4444444444445, 84.84848484848476, 337.3737373737373]",1316,2966,2,Lower Right
train_475.png,"[1208.080808080808, 732.3232323232323, 109.09090909090901, 333.33333333333326]",1316,2966,3,Lower Right
train_475.png,"[1082.828282828283, 718.1818181818182, 191.91919191919192, 321.21212121212125]",1316,2966,4,Lower Right
train_475.png,"[907.070707070707, 691.9191919191919, 274.7474747474747, 264.64646464646466]",1316,2966,5,Lower Right
train_475.png,"[785.8585858585859, 621.2121212121212, 274.7474747474746, 236.36363636363637]",1316,2966,6,Lower Right
train_62.png,"[1267.5675675675675, 525.0540540540541, 113.51351351351354, 205.40540540540542]",1316,2795,0,Upper Right
train_62.png,"[1200.0, 479.1081081081081, 108.10810810810813, 245.94594594594594]",1316,2795,1,Upper Right
train_62.png,"[1110.8108108108108, 481.81081081081084, 91.89189189189187, 229.72972972972968]",1316,2795,2,Upper Right
train_62.png,"[1043.2432432432433, 484.51351351351354, 70.2702702702702, 240.54054054054052]",1316,2795,3,Upper Right
train_62.png,"[913.5135135135135, 465.5945945945946, 118.91891891891896, 259.4594594594595]",1316,2795,4,Upper Right
train_62.png,"[791.8918918918919, 438.5675675675676, 121.62162162162167, 275.6756756756756]",1316,2795,5,Upper Right
train_62.png,"[724.3243243243244, 411.5405405405405, 89.18918918918916, 227.0270270270271]",1316,2795,6,Upper Right
train_62.png,"[1386.4864864864865, 506.1351351351351, 94.59459459459458, 237.83783783783792]",1316,2795,0,Upper Left
train_62.png,"[1483.7837837837837, 481.81081081081084, 86.48648648648646, 243.24324324324323]",1316,2795,1,Upper Left
train_62.png,"[1572.972972972973, 433.1621621621622, 94.59459459459458, 297.2972972972973]",1316,2795,2,Upper Left
train_62.png,"[1643.2432432432433, 462.8918918918919, 94.59459459459458, 264.8648648648649]",1316,2795,3,Upper Left
train_62.png,"[1737.837837837838, 487.21621621621625, 78.37837837837833, 251.35135135135135]",1316,2795,4,Upper Left
train_62.png,"[1827.027027027027, 489.91891891891896, 100.0, 243.24324324324323]",1316,2795,5,Upper Left
train_62.png,"[1905.4054054054054, 471.0, 156.75675675675666, 245.94594594594594]",1316,2795,6,Upper Left
train_62.png,"[1983.7837837837837, 411.5405405405405, 108.10810810810835, 194.59459459459458]",1316,2795,7,Upper Left
train_62.png,"[1413.5135135135135, 757.4864864864865, 62.162162162162076, 235.13513513513522]",1316,2795,0,Lower Left
train_62.png,"[1486.4864864864865, 760.1891891891892, 62.1621621621623, 216.21621621621625]",1316,2795,1,Lower Left
train_62.png,"[1556.7567567567569, 776.4054054054054, 78.37837837837833, 289.18918918918916]",1316,2795,2,Lower Left
train_62.png,"[1637.837837837838, 779.1081081081081, 78.37837837837833, 229.7297297297298]",1316,2795,3,Lower Left
train_62.png,"[1732.4324324324325, 771.0, 89.18918918918916, 232.4324324324325]",1316,2795,4,Lower Left
train_62.png,"[1805.4054054054054, 754.7837837837837, 186.48648648648646, 278.37837837837833]",1316,2795,5,Lower Left
train_62.png,"[1924.3243243243244, 719.6486486486486, 197.2972972972973, 286.48648648648657]",1316,2795,6,Lower Left
train_62.png,"[1378.3783783783783, 757.4864864864865, 45.94594594594605, 262.1621621621623]",1316,2795,0,Lower Right
train_62.png,"[1305.4054054054054, 757.4864864864865, 62.162162162162076, 245.94594594594605]",1316,2795,1,Lower Right
train_62.png,"[1218.918918918919, 771.0, 94.59459459459458, 278.37837837837833]",1316,2795,2,Lower Right
train_62.png,"[1143.2432432432433, 765.5945945945946, 72.97297297297291, 270.2702702702702]",1316,2795,3,Lower Right
train_62.png,"[1048.6486486486488, 757.4864864864865, 105.40540540540542, 281.08108108108104]",1316,2795,4,Lower Right
train_62.png,"[891.8918918918919, 741.2702702702703, 167.5675675675675, 248.64864864864865]",1316,2795,5,Lower Right
train_62.png,"[718.918918918919, 722.3513513513514, 213.51351351351343, 216.21621621621614]",1316,2795,6,Lower Right
train_187.png,"[1300.0, 483.49514563106794, 104.85436893203882, 286.40776699029124]",1316,2838,0,Upper Right
train_187.png,"[1239.8058252427184, 474.75728155339806, 75.72815533980588, 299.99999999999994]",1316,2838,1,Upper Right
train_187.png,"[1163.1067961165047, 460.19417475728153, 91.26213592233012, 310.6796116504854]",1316,2838,2,Upper Right
train_187.png,"[1106.7961165048544, 465.04854368932035, 86.4077669902913, 307.7669902912621]",1316,2838,3,Upper Right
train_187.png,"[1049.514563106796, 472.81553398058253, 91.26213592233012, 293.2038834951456]",1316,2838,4,Upper Right
train_187.png,"[930.0970873786407, 462.13592233009706, 141.7475728155341, 283.495145631068]",1316,2838,5,Upper Right
train_187.png,"[826.2135922330096, 461.1650485436893, 133.98058252427188, 252.4271844660194]",1316,2838,6,Upper Right
train_187.png,"[1401.9417475728155, 480.58252427184465, 99.02912621359224, 292.2330097087378]",1316,2838,0,Upper Left
train_187.png,"[1490.2912621359224, 470.873786407767, 75.72815533980565, 296.1165048543689]",1316,2838,1,Upper Left
train_187.png,"[1560.1941747572814, 426.2135922330097, 88.34951456310682, 333.00970873786406]",1316,2838,2,Upper Left
train_187.png,"[1619.4174757281553, 428.15533980582524, 103.88349514563106, 324.2718446601942]",1316,2838,3,Upper Left
train_187.png,"[1695.1456310679612, 436.8932038834951, 101.94174757281553, 313.59223300970876]",1316,2838,4,Upper Left
train_187.png,"[1780.5825242718447, 442.71844660194176, 135.9223300970873, 298.05825242718447]",1316,2838,5,Upper Left
train_187.png,"[1894.1747572815534, 432.0388349514563, 140.77669902912612, 278.6407766990291]",1316,2838,6,Upper Left
train_187.png,"[1411.6504854368932, 788.3495145631068, 57.28155339805835, 233.009708737864]",1316,2838,0,Lower Left
train_187.png,"[1465.0485436893202, 785.4368932038835, 67.96116504854376, 253.39805825242706]",1316,2838,1,Lower Left
train_187.png,"[1521.3592233009708, 775.7281553398058, 107.76699029126212, 351.45631067961165]",1316,2838,2,Lower Left
train_187.png,"[1579.611650485437, 771.8446601941747, 106.79611650485435, 300.9708737864079]",1316,2838,3,Lower Left
train_187.png,"[1653.398058252427, 766.9902912621359, 184.46601941747576, 311.6504854368933]",1316,2838,4,Lower Left
train_187.png,"[1815.5339805825242, 729.126213592233, 253.3980582524273, 260.19417475728164]",1316,2838,6,Lower Left
train_187.png,"[1953.6312849162011, 691.0614525139665, 222.90502793296105, 199.4413407821229]",1316,2838,7,Lower Left
train_187.png,"[1362.0111731843574, 789.9441340782123, 53.072625698324146, 248.6033519553073]",1316,2838,0,Lower Right
train_187.png,"[1298.8826815642458, 791.0614525139665, 81.56424581005581, 268.15642458100547]",1316,2838,1,Lower Right
train_187.png,"[1234.0782122905027, 789.3854748603352, 88.2681564245811, 327.37430167597756]",1316,2838,2,Lower Right
train_187.png,"[1170.9497206703911, 788.8268156424581, 85.47486033519544, 324.02234636871503]",1316,2838,3,Lower Right
train_187.png,"[1058.1005586592178, 781.5642458100558, 154.18994413407836, 305.58659217877107]",1316,2838,4,Lower Right
train_187.png,"[937.9888268156425, 765.9217877094972, 230.7262569832402, 274.30167597765364]",1316,2838,5,Lower Right
train_187.png,"[778.2122905027933, 724.6794871794872, 277.6536312849163, 266.9406245523563]",1316,2838,6,Lower Right
train_187.png,"[678.1818181818181, 668.9873417721519, 259.3939393939394, 264.34599156118134]",1316,2838,7,Lower Right
train_509.png,"[1359.4594594594594, 440.64864864864865, 86.48648648648668, 318.91891891891896]",1316,2799,0,Upper Right
train_509.png,"[1278.3783783783783, 440.64864864864865, 91.89189189189187, 291.8918918918919]",1316,2799,1,Upper Right
train_509.png,"[1200.0, 437.94594594594594, 81.08108108108104, 289.18918918918916]",1316,2799,2,Upper Right
train_509.png,"[1140.5405405405406, 424.4324324324324, 70.2702702702702, 302.7027027027027]",1316,2799,3,Upper Right
train_509.png,"[1064.8648648648648, 432.5405405405405, 83.78378378378397, 275.67567567567573]",1316,2799,4,Upper Right
train_509.png,"[959.4594594594595, 440.64864864864865, 124.32432432432427, 281.08108108108115]",1316,2799,5,Upper Right
train_509.png,"[867.5675675675676, 446.05405405405406, 118.91891891891885, 275.67567567567573]",1316,2799,6,Upper Right
train_509.png,"[762.1621621621622, 386.5945945945946, 167.5675675675676, 218.91891891891896]",1316,2799,7,Upper Right
train_509.png,"[1435.1351351351352, 424.4324324324324, 100.0, 321.62162162162167]",1316,2799,0,Upper Left
train_509.png,"[1621.6216216216217, 478.48648648648646, 86.48648648648646, 267.5675675675676]",1316,2799,3,Upper Left
train_509.png,"[1697.2972972972973, 478.48648648648646, 81.08108108108104, 283.78378378378386]",1316,2799,4,Upper Left
train_509.png,"[1794.5945945945946, 502.81081081081084, 97.29729729729729, 267.5675675675676]",1316,2799,5,Upper Left
train_509.png,"[1872.972972972973, 464.972972972973, 132.4324324324325, 300.0]",1316,2799,6,Upper Left
train_509.png,"[1927.027027027027, 427.1351351351351, 159.4594594594596, 227.0270270270271]",1316,2799,7,Upper Left
train_509.png,"[1413.5135135135135, 778.4864864864865, 67.5675675675675, 254.05405405405418]",1316,2799,0,Lower Left
train_509.png,"[1459.4594594594594, 778.4864864864865, 70.27027027027043, 281.08108108108104]",1316,2799,1,Lower Left
train_509.png,"[1524.3243243243244, 767.6756756756757, 100.0, 316.21621621621614]",1316,2799,2,Lower Left
train_509.png,"[1613.5135135135135, 808.2162162162163, 78.37837837837833, 262.1621621621621]",1316,2799,3,Lower Left
train_509.png,"[1656.7567567567569, 781.1891891891892, 116.21621621621603, 281.08108108108104]",1316,2799,4,Lower Left
train_509.png,"[1745.945945945946, 767.6756756756757, 167.5675675675675, 299.9999999999999]",1316,2799,5,Lower Left
train_509.png,"[1864.8648648648648, 751.4594594594595, 194.5945945945948, 264.8648648648649]",1316,2799,6,Lower Left
train_509.png,"[2051.3513513513512, 786.5945945945946, 181.08108108108127, 205.40540540540542]",1316,2799,7,Lower Left
train_509.png,"[1348.6486486486488, 783.8918918918919, 72.97297297297291, 283.78378378378375]",1316,2799,0,Lower Right
train_509.png,"[1272.972972972973, 775.7837837837837, 81.08108108108127, 289.18918918918916]",1316,2799,1,Lower Right
train_509.png,"[1218.918918918919, 773.081081081081, 78.37837837837833, 254.05405405405418]",1316,2799,2,Lower Right
train_509.png,"[1127.027027027027, 743.3513513513514, 113.51351351351354, 286.48648648648657]",1316,2799,3,Lower Right
train_509.png,"[1067.5675675675675, 732.5405405405405, 100.0, 286.48648648648657]",1316,2799,4,Lower Right
train_509.png,"[935.1351351351351, 721.7297297297298, 164.8648648648649, 278.37837837837833]",1316,2799,5,Lower Right
train_509.png,"[764.8648648648649, 724.4324324324324, 216.21621621621614, 254.05405405405406]",1316,2799,6,Lower Right
train_509.png,"[675.6756756756757, 692.0, 154.05405405405395, 227.0270270270271]",1316,2799,7,Lower Right
train_31.png,"[1325.2427184466019, 491.26213592233006, 88.34951456310682, 325.24271844660194]",1316,2829,0,Upper Right
train_31.png,"[1260.1941747572814, 495.1456310679612, 68.93203883495153, 317.47572815533977]",1316,2829,1,Upper Right
train_31.png,"[1184.4660194174758, 453.3980582524272, 83.495145631068, 341.747572815534]",1316,2829,2,Upper Right
train_31.png,"[1105.8252427184466, 418.4466019417476, 112.62135922330094, 358.25242718446594]",1316,2829,3,Upper Right
train_31.png,"[1037.8640776699028, 424.2718446601942, 105.82524271844659, 332.0388349514563]",1316,2829,4,Upper Right
train_31.png,"[1402.9126213592233, 483.49514563106794, 91.26213592233012, 334.9514563106796]",1316,2829,0,Upper Left
train_31.png,"[1479.611650485437, 480.58252427184465, 80.58252427184448, 317.4757281553398]",1316,2829,1,Upper Left
train_31.png,"[1548.5436893203882, 457.28155339805824, 83.495145631068, 341.747572815534]",1316,2829,2,Upper Left
train_31.png,"[1397.0873786407767, 835.9223300970874, 76.69902912621365, 271.8446601941747]",1316,2829,0,Lower Left
train_31.png,"[1441.7475728155339, 827.1844660194174, 84.46601941747576, 290.29126213592235]",1316,2829,1,Lower Left
train_31.png,"[1516.504854368932, 823.3009708737864, 116.504854368932, 338.8349514563106]",1316,2829,2,Lower Left
train_31.png,"[1593.2038834951456, 823.3009708737864, 117.47572815533977, 330.0970873786407]",1316,2829,3,Lower Left
train_31.png,"[1650.4854368932038, 828.1553398058252, 151.45631067961176, 324.2718446601941]",1316,2829,4,Lower Left
train_31.png,"[1712.621359223301, 808.7378640776699, 259.22330097087365, 313.5922330097087]",1316,2829,5,Lower Left
train_31.png,"[1839.8058252427184, 774.757281553398, 290.2912621359226, 299.02912621359235]",1316,2829,6,Lower Left
train_31.png,"[1968.9320388349513, 719.4174757281553, 272.8155339805828, 252.4271844660194]",1316,2829,7,Lower Left
train_31.png,"[1341.7475728155339, 834.9514563106796, 80.5825242718447, 277.6699029126213]",1316,2829,0,Lower Right
train_31.png,"[1298.0582524271845, 833.009708737864, 66.99029126213577, 278.6407766990292]",1316,2829,1,Lower Right
train_31.png,"[1210.6796116504854, 828.1553398058252, 91.26213592233012, 331.0679611650485]",1316,2829,2,Lower Right
train_31.png,"[1110.6796116504854, 836.8932038834952, 126.21359223300965, 306.79611650485424]",1316,2829,3,Lower Right
train_31.png,"[1022.3300970873786, 811.6504854368932, 157.28155339805835, 322.3300970873786]",1316,2829,4,Lower Right
train_31.png,"[853.3980582524272, 791.2621359223301, 263.1067961165048, 333.98058252427177]",1316,2829,5,Lower Right
train_31.png,"[691.2621359223301, 764.0776699029126, 278.64077669902906, 318.44660194174764]",1316,2829,6,Lower Right
train_31.png,"[589.3203883495146, 715.5339805825242, 263.1067961165048, 279.61165048543694]",1316,2829,7,Lower Right
train_31.png,"[909.5744680851063, 472.3404255319149, 151.0638297872341, 275.531914893617]",1316,2829,5,Upper Right
train_31.png,"[821.2765957446808, 485.1063829787234, 128.7234042553191, 257.4468085106383]",1316,2829,6,Upper Right
train_31.png,"[701.063829787234, 464.89361702127655, 160.63829787234044, 265.95744680851067]",1316,2829,7,Upper Right
train_31.png,"[1602.127659574468, 452.12765957446805, 113.82978723404244, 313.8297872340425]",1316,2829,3,Upper Left
train_31.png,"[1677.659574468085, 440.4255319148936, 103.191489361702, 324.46808510638294]",1316,2829,4,Upper Left
train_31.png,"[1923.404255319149, 452.12765957446805, 187.23404255319156, 285.1063829787234]",1316,2829,7,Upper Left
train_31.png,"[1851.063829787234, 472.3404255319149, 140.42553191489355, 285.10638297872333]",1316,2829,6,Upper Left
train_31.png,"[1757.4468085106382, 476.59574468085106, 127.65957446808511, 286.1702127659574]",1316,2829,5,Upper Left
train_498.png,"[1384.5714285714284, 414.2857142857142, 94.28571428571422, 282.8571428571428]",1316,2905,0,Upper Right
train_498.png,"[1313.142857142857, 434.2857142857142, 77.14285714285711, 282.8571428571428]",1316,2905,1,Upper Right
train_498.png,"[1261.7142857142856, 434.2857142857142, 62.85714285714289, 291.42857142857144]",1316,2905,2,Upper Right
train_498.png,"[1207.4285714285713, 445.71428571428567, 97.14285714285711, 285.71428571428567]",1316,2905,3,Upper Right
train_498.png,"[1164.5714285714284, 462.8571428571428, 65.71428571428578, 265.71428571428567]",1316,2905,4,Upper Right
train_498.png,"[1084.5714285714284, 471.42857142857133, 102.85714285714289, 271.42857142857144]",1316,2905,5,Upper Right
train_498.png,"[973.142857142857, 445.71428571428567, 157.14285714285722, 271.42857142857133]",1316,2905,6,Upper Right
train_498.png,"[910.2857142857142, 462.8571428571428, 148.57142857142844, 142.8571428571429]",1316,2905,7,Upper Right
train_498.png,"[1484.5714285714284, 428.57142857142856, 62.85714285714289, 262.8571428571428]",1316,2905,0,Upper Left
